"","Rep","Line","BL","Chamber","Stress","Plant","Spike","SpikeLength"
"1615",2,"Vida","C",14,"N",3,3,NA
"1616",2,"Vida","D",14,"N",3,3,7
"1617",2,"Vida","F",14,"N",3,3,6.5
"1618",2,"Vida","H",14,"N",3,3,8.5
"1619",2,"Berkut","C",12,"Y",3,3,8
"1620",2,"Hiline","C",12,"Y",3,3,5.65
"1621",2,"Hiline","D",12,"Y",3,3,5
"1622",2,"Berkut","F",12,"Y",3,3,5.5
"1623",2,"Hiline","F",12,"Y",3,3,6.6
"1624",2,"Hiline","H",12,"Y",3,3,NA
"1625",2,"Berkut","S",12,"Y",3,3,4.6
"1626",2,"Vida","C",14,"Y",3,3,8.2
"1627",2,"Vida","D",14,"Y",3,3,NA
"1628",2,"Vida","F",14,"Y",3,3,8.8
"1629",2,"Vida","H",14,"Y",3,3,5.5
"1630",2,"Berkut","C",12,"N",4,3,7.7
"1631",2,"Berkut","D",12,"N",4,3,5.5
"1632",2,"Hiline","D",12,"N",4,3,7.5
"1633",2,"Berkut","F",12,"N",4,3,7.4
"1634",2,"Hiline","F",12,"N",4,3,5.5
"1635",2,"Berkut","H",12,"N",4,3,5.5
"1636",2,"Hiline","H",12,"N",4,3,5.9
"1637",2,"Berkut","S",12,"N",4,3,5.5
"1638",2,"Vida","C",14,"N",4,3,8.3
"1639",2,"Vida","D",14,"N",4,3,6.5
"1640",2,"Vida","F",14,"N",4,3,5
"1641",2,"Vida","H",14,"N",4,3,8.9
"1642",2,"Vida","S",14,"N",4,3,9.2
"1643",2,"Hiline","C",12,"Y",4,3,4.6
"1644",2,"Berkut","D",12,"Y",4,3,NA
"1645",2,"Hiline","D",12,"Y",4,3,4.5
"1646",2,"Berkut","F",12,"Y",4,3,4.2
"1647",2,"Hiline","F",12,"Y",4,3,6.4
"1648",2,"Berkut","H",12,"Y",4,3,7.5
"1649",2,"Hiline","H",12,"Y",4,3,NA
"1650",2,"MTH","C",14,"Y",4,3,NA
"1651",2,"Vida","C",14,"Y",4,3,8.5
"1652",2,"Vida","D",14,"Y",4,3,7
"1653",2,"Vida","F",14,"Y",4,3,9
"1654",2,"MTH","H",14,"Y",4,3,NA
"1655",2,"Vida","H",14,"Y",4,3,4.5
"1656",2,"MTH","S",14,"Y",4,3,NA
"1657",2,"Vida","S",14,"Y",4,3,5.4
"1658",2,"Berkut","D",12,"N",5,3,7
"1659",2,"Hiline","D",12,"N",5,3,6
"1660",2,"Berkut","F",12,"N",5,3,4.6
"1661",2,"Hiline","F",12,"N",5,3,5.5
"1662",2,"Berkut","H",12,"N",5,3,8.5
"1663",2,"Hiline","H",12,"N",5,3,5.3
"1664",2,"Berkut","S",12,"N",5,3,6.7
"1665",2,"Hiline","S",12,"N",5,3,NA
"1666",2,"Vida","C",14,"N",5,3,8
"1667",2,"Vida","D",14,"N",5,3,7.7
"1668",2,"Vida","F",14,"N",5,3,8
"1669",2,"Vida","H",14,"N",5,3,NA
"1670",2,"Berkut","C",12,"Y",5,3,6
"1671",2,"Hiline","C",12,"Y",5,3,4.9
"1672",2,"Berkut","D",12,"Y",5,3,6.8
"1673",2,"Hiline","D",12,"Y",5,3,6.1
"1674",2,"Berkut","F",12,"Y",5,3,5.3
"1675",2,"Hiline","F",12,"Y",5,3,6.4
"1676",2,"Berkut","H",12,"Y",5,3,8.5
"1677",2,"Hiline","H",12,"Y",5,3,NA
"1678",2,"Vida","C",14,"Y",5,3,5.6
"1679",2,"Vida","D",14,"Y",5,3,NA
"1680",2,"Vida","F",14,"Y",5,3,6.5
"1681",2,"Vida","H",14,"Y",5,3,7.5
"1682",2,"Vida","S",14,"Y",5,3,8.5
"1683",2,"Berkut","C",12,"N",1,4,6.4
"1684",2,"Berkut","D",12,"N",1,4,5.2
"1685",2,"Hiline","D",12,"N",1,4,5.5
"1686",2,"Berkut","F",12,"N",1,4,6.9
"1687",2,"Hiline","F",12,"N",1,4,6
"1688",2,"Berkut","H",12,"N",1,4,7
"1689",2,"Hiline","H",12,"N",1,4,6.1
"1690",2,"Hiline","S",12,"N",1,4,6.1
"1691",2,"Vida","C",14,"N",1,4,7.5
"1692",2,"Vida","D",14,"N",1,4,7.5
"1693",2,"Vida","F",14,"N",1,4,6.9
"1694",2,"Vida","H",14,"N",1,4,NA
"1695",2,"Berkut","C",12,"Y",1,4,4.7
"1696",2,"Hiline","C",12,"Y",1,4,3.9
"1697",2,"Berkut","D",12,"Y",1,4,4.5
"1698",2,"Hiline","D",12,"Y",1,4,NA
"1699",2,"Hiline","F",12,"Y",1,4,5.4
"1700",2,"Berkut","H",12,"Y",1,4,6
"1701",2,"Hiline","H",12,"Y",1,4,NA
"1702",2,"Vida","C",14,"Y",1,4,8.6
"1703",2,"Berkut","C",12,"N",2,4,8.2
"1704",2,"Berkut","D",12,"N",2,4,5.4
"1705",2,"Hiline","D",12,"N",2,4,6
"1706",2,"Berkut","F",12,"N",2,4,6.5
"1707",2,"Hiline","F",12,"N",2,4,5
"1708",2,"Berkut","H",12,"N",2,4,8.2
"1709",2,"Berkut","S",12,"N",2,4,7.2
"1710",2,"Hiline","S",12,"N",2,4,6.2
"1711",2,"Vida","D",14,"N",2,4,6.5
"1712",2,"Vida","F",14,"N",2,4,6.3
"1713",2,"Vida","H",14,"N",2,4,8.5
"1714",2,"Berkut","C",12,"Y",2,4,NA
"1715",2,"Hiline","C",12,"Y",2,4,NA
"1716",2,"Hiline","D",12,"Y",2,4,4.5
"1717",2,"Hiline","H",12,"Y",2,4,NA
"1718",2,"Berkut","S",12,"Y",2,4,5.5
"1719",2,"Vida","C",14,"Y",2,4,5.6
"1720",2,"Vida","D",14,"Y",2,4,5.3
"1721",2,"Vida","F",14,"Y",2,4,8.5
"1722",2,"Vida","H",14,"Y",2,4,6
"1723",2,"Vida","S",14,"Y",2,4,5
"1724",2,"Berkut","C",12,"N",3,4,NA
"1725",2,"Berkut","D",12,"N",3,4,6.5
"1726",2,"Hiline","F",12,"N",3,4,4.7
"1727",2,"Berkut","H",12,"N",3,4,4.6
"1728",2,"Hiline","H",12,"N",3,4,NA
"1729",2,"Berkut","S",12,"N",3,4,8.9
"1730",2,"Hiline","S",12,"N",3,4,6.5
"1731",2,"Vida","C",14,"N",3,4,NA
"1732",2,"Vida","D",14,"N",3,4,7
"1733",2,"Vida","F",14,"N",3,4,7.5
"1734",2,"Vida","H",14,"N",3,4,NA
"1735",2,"Berkut","C",12,"Y",3,4,6.5
"1736",2,"Hiline","C",12,"Y",3,4,6.6
"1737",2,"Hiline","D",12,"Y",3,4,5.7
"1738",2,"Hiline","F",12,"Y",3,4,NA
"1739",2,"Hiline","H",12,"Y",3,4,4.7
"1740",2,"Berkut","S",12,"Y",3,4,NA
"1741",2,"Vida","C",14,"Y",3,4,5.3
"1742",2,"Vida","D",14,"Y",3,4,NA
"1743",2,"Vida","F",14,"Y",3,4,7.4
"1744",2,"Vida","H",14,"Y",3,4,NA
"1745",2,"Berkut","C",12,"N",4,4,6.5
"1746",2,"Berkut","D",12,"N",4,4,5.5
"1747",2,"Hiline","D",12,"N",4,4,NA
"1748",2,"Berkut","F",12,"N",4,4,7
"1749",2,"Hiline","F",12,"N",4,4,5
"1750",2,"Hiline","H",12,"N",4,4,NA
"1751",2,"Vida","C",14,"N",4,4,NA
"1752",2,"Vida","D",14,"N",4,4,8.5
"1753",2,"Vida","F",14,"N",4,4,6.5
"1754",2,"Vida","H",14,"N",4,4,7.5
"1755",2,"Vida","S",14,"N",4,4,8.5
"1756",2,"Hiline","C",12,"Y",4,4,5.15
"1757",2,"Hiline","D",12,"Y",4,4,4.5
"1758",2,"Berkut","H",12,"Y",4,4,NA
"1759",2,"Vida","C",14,"Y",4,4,NA
"1760",2,"Vida","D",14,"Y",4,4,6.2
"1761",2,"Vida","F",14,"Y",4,4,4.5
"1762",2,"Vida","H",14,"Y",4,4,6
"1763",2,"Vida","S",14,"Y",4,4,NA
"1764",2,"Hiline","D",12,"N",5,4,6
"1765",2,"Berkut","F",12,"N",5,4,4
"1766",2,"Hiline","F",12,"N",5,4,NA
"1767",2,"Berkut","H",12,"N",5,4,9.5
"1768",2,"Hiline","H",12,"N",5,4,5.8
"1769",2,"Berkut","S",12,"N",5,4,NA
"1770",2,"Hiline","S",12,"N",5,4,7
"1771",2,"Vida","C",14,"N",5,4,NA
"1772",2,"Vida","D",14,"N",5,4,NA
"1773",2,"Vida","F",14,"N",5,4,NA
"1774",2,"Vida","H",14,"N",5,4,NA
"1775",2,"Berkut","C",12,"Y",5,4,2.5
"1776",2,"Hiline","C",12,"Y",5,4,5.2
"1777",2,"Berkut","D",12,"Y",5,4,6.3
"1778",2,"Hiline","D",12,"Y",5,4,4.2
"1779",2,"Berkut","F",12,"Y",5,4,5.7
"1780",2,"Berkut","H",12,"Y",5,4,11
"1781",2,"Hiline","H",12,"Y",5,4,NA
"1782",2,"Vida","C",14,"Y",5,4,5.3
"1783",2,"Vida","D",14,"Y",5,4,6.5
"1784",2,"Vida","F",14,"Y",5,4,8.8
"1785",2,"Vida","H",14,"Y",5,4,6.5
"1786",2,"Vida","S",14,"Y",5,4,8.2
"1787",2,"Berkut","C",12,"N",1,5,7.9
"1788",2,"Berkut","D",12,"N",1,5,NA
"1789",2,"Hiline","D",12,"N",1,5,7
"1790",2,"Berkut","F",12,"N",1,5,6
"1791",2,"Hiline","F",12,"N",1,5,6
"1792",2,"Berkut","H",12,"N",1,5,7.8
"1793",2,"Hiline","H",12,"N",1,5,5.8
"1794",2,"Hiline","S",12,"N",1,5,NA
"1795",2,"Vida","C",14,"N",1,5,NA
"1796",2,"Vida","D",14,"N",1,5,7.5
"1797",2,"Vida","F",14,"N",1,5,6.9
"1798",2,"Vida","H",14,"N",1,5,NA
"1799",2,"Berkut","C",12,"Y",1,5,4.5
"1800",2,"Berkut","D",12,"Y",1,5,4.5
"1801",2,"Hiline","D",12,"Y",1,5,5.1
"1802",2,"Berkut","H",12,"Y",1,5,7
"1803",2,"Hiline","H",12,"Y",1,5,NA
"1804",2,"Vida","C",14,"Y",1,5,7.3
"1805",2,"Hiline","D",12,"N",2,5,5
"1806",2,"Berkut","F",12,"N",2,5,6.5
"1807",2,"Hiline","F",12,"N",2,5,6.5
"1808",2,"Berkut","H",12,"N",2,5,7.3
"1809",2,"Berkut","S",12,"N",2,5,6.2
"1810",2,"Hiline","S",12,"N",2,5,5
"1811",2,"Vida","D",14,"N",2,5,7
"1812",2,"Vida","F",14,"N",2,5,5.1
"1813",2,"Vida","H",14,"N",2,5,7
"1814",2,"Hiline","C",12,"Y",2,5,6
"1815",2,"Hiline","D",12,"Y",2,5,NA
"1816",2,"Hiline","H",12,"Y",2,5,NA
"1817",2,"Berkut","S",12,"Y",2,5,5.3
"1818",2,"Vida","C",14,"Y",2,5,9
"1819",2,"Vida","D",14,"Y",2,5,6
"1820",2,"Vida","F",14,"Y",2,5,7.1
"1821",2,"Vida","H",14,"Y",2,5,4.8
"1822",2,"Vida","S",14,"Y",2,5,7.5
"1823",2,"Berkut","C",12,"N",3,5,7.1
"1824",2,"Hiline","F",12,"N",3,5,4.8
"1825",2,"Hiline","H",12,"N",3,5,5.8
"1826",2,"Berkut","S",12,"N",3,5,7
"1827",2,"Hiline","S",12,"N",3,5,NA
"1828",2,"Vida","C",14,"N",3,5,NA
"1829",2,"Vida","D",14,"N",3,5,NA
"1830",2,"Vida","F",14,"N",3,5,7
"1831",2,"Vida","H",14,"N",3,5,7.7
"1832",2,"Berkut","C",12,"Y",3,5,4
"1833",2,"Hiline","C",12,"Y",3,5,6.15
"1834",2,"Hiline","D",12,"Y",3,5,5.1
"1835",2,"Berkut","S",12,"Y",3,5,5.7
"1836",2,"Vida","C",14,"Y",3,5,8.6
"1837",2,"Vida","D",14,"Y",3,5,4
"1838",2,"Vida","F",14,"Y",3,5,NA
"1839",2,"Vida","H",14,"Y",3,5,6.5
"1840",2,"Berkut","C",12,"N",4,5,8.1
"1841",2,"Berkut","D",12,"N",4,5,6
"1842",2,"Hiline","D",12,"N",4,5,6.4
"1843",2,"Berkut","F",12,"N",4,5,7.6
"1844",2,"Hiline","H",12,"N",4,5,6.4
"1845",2,"Vida","C",14,"N",4,5,NA
"1846",2,"Vida","F",14,"N",4,5,7.5
"1847",2,"Vida","H",14,"N",4,5,7.4
"1848",2,"Vida","S",14,"N",4,5,9.2
"1849",2,"Hiline","C",12,"Y",4,5,4.2
"1850",2,"Hiline","D",12,"Y",4,5,5
"1851",2,"Berkut","H",12,"Y",4,5,NA
"1852",2,"Vida","C",14,"Y",4,5,6.7
"1853",2,"Vida","D",14,"Y",4,5,2.9
"1854",2,"Vida","F",14,"Y",4,5,8
"1855",2,"Vida","H",14,"Y",4,5,NA
"1856",2,"Hiline","F",12,"N",5,5,5.1
"1857",2,"Berkut","H",12,"N",5,5,8.8
"1858",2,"Hiline","H",12,"N",5,5,6
"1859",2,"Berkut","S",12,"N",5,5,7
"1860",2,"Hiline","S",12,"N",5,5,6.6
"1861",2,"Vida","C",14,"N",5,5,NA
"1862",2,"Vida","D",14,"N",5,5,7.8
"1863",2,"Vida","F",14,"N",5,5,8
"1864",2,"Vida","H",14,"N",5,5,8
"1865",2,"Hiline","C",12,"Y",5,5,5.8
"1866",2,"Hiline","D",12,"Y",5,5,4.7
"1867",2,"Berkut","F",12,"Y",5,5,7.2
"1868",2,"Berkut","H",12,"Y",5,5,7.6
"1869",2,"Hiline","H",12,"Y",5,5,5.5
"1870",2,"Vida","C",14,"Y",5,5,5.7
"1871",2,"Vida","D",14,"Y",5,5,7
"1872",2,"Vida","F",14,"Y",5,5,8.4
"1873",2,"Vida","H",14,"Y",5,5,8.4
"1874",2,"Vida","S",14,"Y",5,5,7.5
"1875",2,"Berkut","C",12,"N",1,6,5.6
"1876",2,"Berkut","D",12,"N",1,6,NA
"1877",2,"Berkut","F",12,"N",1,6,7.2
"1878",2,"Hiline","F",12,"N",1,6,6.5
"1879",2,"Berkut","H",12,"N",1,6,7.2
"1880",2,"Hiline","H",12,"N",1,6,5.8
"1881",2,"Hiline","S",12,"N",1,6,NA
"1882",2,"Vida","C",14,"N",1,6,6.6
"1883",2,"Vida","D",14,"N",1,6,6.5
"1884",2,"Vida","F",14,"N",1,6,7.7
"1885",2,"Vida","H",14,"N",1,6,NA
"1886",2,"Berkut","D",12,"Y",1,6,NA
"1887",2,"Hiline","D",12,"Y",1,6,4.2
"1888",2,"Berkut","H",12,"Y",1,6,6.5
"1889",2,"Hiline","H",12,"Y",1,6,NA
"1890",2,"Vida","C",14,"Y",1,6,7.6
"1891",2,"Berkut","F",12,"N",2,6,6.8
"1892",2,"Hiline","F",12,"N",2,6,5
"1893",2,"Berkut","H",12,"N",2,6,6.5
"1894",2,"Vida","F",14,"N",2,6,7.1
"1895",2,"Vida","H",14,"N",2,6,NA
"1896",2,"Hiline","D",12,"Y",2,6,5
"1897",2,"Hiline","H",12,"Y",2,6,NA
"1898",2,"Vida","C",14,"Y",2,6,7.5
"1899",2,"Vida","D",14,"Y",2,6,NA
"1900",2,"Vida","F",14,"Y",2,6,9
"1901",2,"Vida","S",14,"Y",2,6,7
"1902",2,"Berkut","C",12,"N",3,6,7.7
"1903",2,"Berkut","S",12,"N",3,6,6.8
"1904",2,"Hiline","S",12,"N",3,6,NA
"1905",2,"Vida","C",14,"N",3,6,9.7
"1906",2,"Vida","D",14,"N",3,6,7.5
"1907",2,"Vida","F",14,"N",3,6,6
"1908",2,"Vida","H",14,"N",3,6,NA
"1909",2,"Berkut","C",12,"Y",3,6,5.9
"1910",2,"Hiline","C",12,"Y",3,6,5.3
"1911",2,"Berkut","S",12,"Y",3,6,3.7
"1912",2,"Vida","C",14,"Y",3,6,NA
"1913",2,"Vida","D",14,"Y",3,6,NA
"1914",2,"Vida","F",14,"Y",3,6,4.7
"1915",2,"Vida","H",14,"Y",3,6,5.7
"1916",2,"Berkut","C",12,"N",4,6,6.8
"1917",2,"Berkut","D",12,"N",4,6,6.4
"1918",2,"Hiline","D",12,"N",4,6,6.7
"1919",2,"Berkut","F",12,"N",4,6,6.5
"1920",2,"Hiline","H",12,"N",4,6,NA
"1921",2,"Vida","C",14,"N",4,6,NA
"1922",2,"Vida","F",14,"N",4,6,5.7
"1923",2,"Vida","H",14,"N",4,6,NA
"1924",2,"Vida","S",14,"N",4,6,9.4
"1925",2,"Hiline","C",12,"Y",4,6,5.65
"1926",2,"Hiline","D",12,"Y",4,6,NA
"1927",2,"Berkut","H",12,"Y",4,6,NA
"1928",2,"Vida","C",14,"Y",4,6,NA
"1929",2,"Vida","D",14,"Y",4,6,4.1
"1930",2,"Vida","F",14,"Y",4,6,6
"1931",2,"Vida","H",14,"Y",4,6,5.7
"1932",2,"Hiline","F",12,"N",5,6,5.4
"1933",2,"Berkut","H",12,"N",5,6,7.2
"1934",2,"Berkut","S",12,"N",5,6,6.7
"1935",2,"Hiline","S",12,"N",5,6,7
"1936",2,"Vida","C",14,"N",5,6,NA
"1937",2,"Vida","D",14,"N",5,6,6.6
"1938",2,"Vida","F",14,"N",5,6,6.5
"1939",2,"Vida","H",14,"N",5,6,NA
"1940",2,"Hiline","C",12,"Y",5,6,6.3
"1941",2,"Hiline","D",12,"Y",5,6,6.1
"1942",2,"Berkut","F",12,"Y",5,6,5.7
"1943",2,"Berkut","H",12,"Y",5,6,NA
"1944",2,"Hiline","H",12,"Y",5,6,5
"1945",2,"Vida","C",14,"Y",5,6,4.1
"1946",2,"Vida","D",14,"Y",5,6,7.5
"1947",2,"Vida","F",14,"Y",5,6,NA
"1948",2,"Vida","H",14,"Y",5,6,6.8
"1949",2,"Vida","S",14,"Y",5,6,5
"1950",2,"Berkut","D",12,"N",1,7,5.1
"1951",2,"Hiline","F",12,"N",1,7,6
"1952",2,"Berkut","H",12,"N",1,7,5.8
"1953",2,"Hiline","H",12,"N",1,7,5.7
"1954",2,"Hiline","S",12,"N",1,7,NA
"1955",2,"Vida","C",14,"N",1,7,7.2
"1956",2,"Vida","D",14,"N",1,7,5
"1957",2,"Vida","H",14,"N",1,7,7
"1958",2,"Berkut","D",12,"Y",1,7,4
"1959",2,"Hiline","D",12,"Y",1,7,4.8
"1960",2,"Vida","C",14,"Y",1,7,4.8
"1961",2,"Berkut","F",12,"N",2,7,7.4
"1962",2,"Hiline","F",12,"N",2,7,5
"1963",2,"Berkut","H",12,"N",2,7,6.5
"1964",2,"Vida","F",14,"N",2,7,6.7
"1965",2,"Vida","H",14,"N",2,7,7.6
"1966",2,"Hiline","D",12,"Y",2,7,NA
"1967",2,"Hiline","H",12,"Y",2,7,NA
"1968",2,"Vida","C",14,"Y",2,7,4.9
"1969",2,"Vida","F",14,"Y",2,7,7
"1970",2,"Vida","S",14,"Y",2,7,NA
"1971",2,"Berkut","S",12,"N",3,7,7
"1972",2,"Hiline","S",12,"N",3,7,NA
"1973",2,"Vida","C",14,"N",3,7,NA
"1974",2,"Vida","D",14,"N",3,7,NA
"1975",2,"Vida","F",14,"N",3,7,7.5
"1976",2,"Hiline","C",12,"Y",3,7,4.7
"1977",2,"Berkut","S",12,"Y",3,7,5.4
"1978",2,"Vida","D",14,"Y",3,7,NA
"1979",2,"Vida","F",14,"Y",3,7,NA
"1980",2,"Vida","H",14,"Y",3,7,4.8
"1981",2,"Berkut","C",12,"N",4,7,7.1
"1982",2,"Berkut","D",12,"N",4,7,5.1
"1983",2,"Hiline","D",12,"N",4,7,7.1
"1984",2,"Hiline","H",12,"N",4,7,5.6
"1985",2,"Vida","C",14,"N",4,7,7.7
"1986",2,"Vida","F",14,"N",4,7,7
"1987",2,"Vida","S",14,"N",4,7,7
"1988",2,"Hiline","C",12,"Y",4,7,4.4
"1989",2,"Hiline","D",12,"Y",4,7,4.2
"1990",2,"Vida","C",14,"Y",4,7,NA
"1991",2,"Vida","D",14,"Y",4,7,NA
"1992",2,"Vida","F",14,"Y",4,7,6.5
"1993",2,"Vida","H",14,"Y",4,7,NA
"1994",2,"Hiline","F",12,"N",5,7,NA
"1995",2,"Berkut","H",12,"N",5,7,7.2
"1996",2,"Berkut","S",12,"N",5,7,NA
"1997",2,"Hiline","S",12,"N",5,7,6.2
"1998",2,"Vida","D",14,"N",5,7,NA
"1999",2,"Vida","F",14,"N",5,7,7
"2000",2,"Hiline","C",12,"Y",5,7,5.8
"2001",2,"Hiline","D",12,"Y",5,7,4.1
"2002",2,"Berkut","F",12,"Y",5,7,5.5
"2003",2,"Hiline","H",12,"Y",5,7,5.6
"2004",2,"Vida","D",14,"Y",5,7,NA
"2005",2,"Vida","F",14,"Y",5,7,7
"2006",2,"Vida","H",14,"Y",5,7,5.5
"2007",2,"Vida","S",14,"Y",5,7,7.5
"2008",2,"Hiline","H",12,"N",1,8,5.5
"2009",2,"Hiline","S",12,"N",1,8,NA
"2010",2,"Vida","C",14,"N",1,8,NA
"2011",2,"Hiline","D",12,"Y",1,8,NA
"2012",2,"Vida","C",14,"Y",1,8,NA
"2013",2,"Vida","F",14,"N",2,8,7.2
"2014",2,"Vida","H",14,"N",2,8,NA
"2015",2,"Hiline","D",12,"Y",2,8,5.2
"2016",2,"Hiline","H",12,"Y",2,8,NA
"2017",2,"Vida","C",14,"Y",2,8,3.8
"2018",2,"Vida","S",14,"Y",2,8,NA
"2019",2,"Vida","C",14,"N",3,8,NA
"2020",2,"Vida","D",14,"N",3,8,NA
"2021",2,"Vida","F",14,"N",3,8,8
"2022",2,"Hiline","C",12,"Y",3,8,NA
"2023",2,"Vida","D",14,"Y",3,8,8
"2024",2,"Vida","H",14,"Y",3,8,8.2
"2025",2,"Vida","C",14,"N",4,8,NA
"2026",2,"Vida","F",14,"N",4,8,5.3
"2027",2,"Vida","S",14,"N",4,8,5.6
"2028",2,"Hiline","C",12,"Y",4,8,3.5
"2029",2,"Hiline","D",12,"Y",4,8,3
"2030",2,"Vida","C",14,"Y",4,8,8.4
"2031",2,"Vida","H",14,"Y",4,8,NA
"2032",2,"Berkut","H",12,"N",5,8,5.3
"2033",2,"Berkut","S",12,"N",5,8,6.3
"2034",2,"Vida","D",14,"N",5,8,NA
"2035",2,"Vida","F",14,"N",5,8,7.5
"2036",2,"Hiline","C",12,"Y",5,8,2.8
"2037",2,"Hiline","D",12,"Y",5,8,4.6
"2038",2,"Berkut","F",12,"Y",5,8,6.4
"2039",2,"Hiline","H",12,"Y",5,8,NA
"2040",2,"Vida","D",14,"Y",5,8,7.4
"2041",2,"Vida","F",14,"Y",5,8,6.6
"2042",2,"Vida","H",14,"Y",5,8,NA
"2043",2,"Vida","S",14,"Y",5,8,NA
"2044",2,"Hiline","D",12,"Y",1,9,5.3
"2045",2,"Vida","C",14,"Y",1,9,6.4
"2046",2,"Vida","F",14,"N",2,9,8.2
"2047",2,"Hiline","D",12,"Y",2,9,4.8
"2048",2,"Vida","C",14,"Y",2,9,7.4
"2049",2,"Vida","S",14,"Y",2,9,4.3
"2050",2,"Vida","C",14,"N",3,9,7.8
"2051",2,"Hiline","C",12,"Y",3,9,5
"2052",2,"Vida","H",14,"Y",3,9,5.5
"2053",2,"Vida","S",14,"N",4,9,6.7
"2054",2,"Hiline","C",12,"Y",4,9,3.2
"2055",2,"Vida","C",14,"Y",4,9,6.9
"2056",2,"Vida","H",14,"Y",4,9,NA
"2057",2,"Hiline","C",12,"Y",5,9,4
"2058",2,"Hiline","H",12,"Y",5,9,NA
"2059",2,"Vida","D",14,"Y",5,9,2.7
"2060",2,"Vida","H",14,"Y",5,9,NA
"2061",2,"Vida","S",14,"Y",5,9,8.4
"2062",2,"Hiline","D",12,"Y",1,10,NA
"2063",2,"Vida","C",14,"Y",1,10,5
"2064",2,"Vida","F",14,"N",2,10,7.3
"2065",2,"Vida","C",14,"Y",2,10,7.5
"2066",2,"Vida","S",14,"Y",2,10,5.5
"2067",2,"Vida","C",14,"N",3,10,NA
"2068",2,"Hiline","C",12,"Y",3,10,5.5
"2069",2,"Vida","H",14,"Y",3,10,5.4
"2070",2,"Vida","S",14,"N",4,10,8.3
"2071",2,"Hiline","C",12,"Y",4,10,3.5
"2072",2,"Vida","C",14,"Y",4,10,4.9
"2073",2,"Vida","H",14,"Y",4,10,NA
"2074",2,"Hiline","C",12,"Y",5,10,4
"2075",2,"Vida","H",14,"Y",5,10,8.6
"2076",2,"Vida","S",14,"Y",5,10,7.5
"2077",2,"Vida","C",14,"Y",1,11,3.3
"2078",2,"Vida","C",14,"Y",2,11,4
"2079",2,"Vida","S",14,"Y",2,11,8.9
"2080",2,"Hiline","C",12,"Y",3,11,5
"2081",2,"Vida","H",14,"Y",3,11,NA
"2082",2,"Vida","S",14,"N",4,11,6.2
"2083",2,"Vida","C",14,"Y",4,11,6.9
"2084",2,"Hiline","C",12,"Y",5,11,4
"2085",2,"Vida","H",14,"Y",5,11,NA
"2086",2,"Vida","S",14,"Y",5,11,5.4
"2087",2,"Vida","C",14,"Y",1,12,NA
"2088",2,"Vida","C",14,"Y",2,12,NA
"2089",2,"Vida","S",14,"Y",2,12,7.5
"2090",2,"Hiline","C",12,"Y",3,12,3.5
"2091",2,"Vida","H",14,"Y",3,12,NA
"2092",2,"Vida","S",14,"N",4,12,7.5
"2093",2,"Vida","C",14,"Y",4,12,7.6
"2094",2,"Vida","H",14,"Y",5,12,NA
"2095",2,"Vida","S",14,"Y",5,12,NA
"2096",2,"Vida","S",14,"Y",2,13,NA
"2097",2,"Hiline","C",12,"Y",3,13,5.2
"2098",2,"Vida","H",14,"Y",3,13,NA
"2099",2,"Vida","S",14,"N",4,13,7.1
"2100",2,"Vida","C",14,"Y",4,13,7.3
"2101",2,"Vida","H",14,"Y",5,13,9.3
"2102",2,"Vida","S",14,"Y",5,13,NA
"2103",2,"Vida","S",14,"Y",2,14,7.3
"2104",2,"Hiline","C",12,"Y",3,14,4.4
"2105",2,"Vida","H",14,"Y",3,14,6.3
"2106",2,"Vida","S",14,"N",4,14,8.2
"2107",2,"Vida","C",14,"Y",4,14,3.5
"2108",2,"Vida","H",14,"Y",5,14,5
"2109",2,"Vida","S",14,"Y",5,14,NA
"2110",2,"Vida","S",14,"Y",2,15,8
"2111",2,"Hiline","C",12,"Y",3,15,4.5
"2112",2,"Vida","H",14,"Y",3,15,NA
"2113",2,"Vida","S",14,"N",4,15,8.5
"2114",2,"Vida","C",14,"Y",4,15,5.3
"2115",2,"Vida","H",14,"Y",5,15,NA
"2116",2,"Vida","S",14,"Y",5,15,NA
"2117",2,"Vida","S",14,"Y",2,16,6.4
"2118",2,"Hiline","C",12,"Y",3,16,4.5
"2119",2,"Vida","S",14,"N",4,16,5.6
"2120",2,"Vida","H",14,"Y",5,16,NA
"2121",2,"Vida","S",14,"N",4,17,NA
"2122",2,"Vida","H",14,"Y",5,17,4.6
"2123",2,"Vida","S",14,"N",4,18,NA
"2124",2,"Vida","H",14,"Y",5,18,5.1
"2125",2,"Vida","S",14,"N",4,19,8.3
"2126",2,"Vida","S",14,"N",4,20,8
"2127",2,"Vida","S",14,"N",4,21,8.8
"2128",2,"Vida","S",14,"N",4,22,NA
"2129",2,"Vida","S",14,"N",4,23,7.4
"2130",2,"Vida","S",14,"N",4,24,7.4
"2131",2,"Vida","S",14,"N",4,25,7.5
"2132",2,"Vida","S",14,"N",4,26,NA
"2133",2,"Vida","S",14,"N",4,27,8.5
"2134",2,"Vida","S",14,"N",4,28,NA
"2135",2,"Vida","S",14,"N",4,29,6
"2136",2,"Vida","S",14,"N",4,30,9.1
"2137",2,"Vida","S",14,"N",4,31,8.9
"2138",2,"Vida","S",14,"N",4,32,4.6
"2139",2,"Vida","S",14,"N",4,33,NA
"2140",3,"Hiline","C",12,"N",1,1,6.5
"2141",3,"Hiline","D",12,"N",1,1,6.1
"2142",3,"Hiline","F",12,"N",1,1,7
